MR,H4,H27,u0_M,u0_R,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
47.978,49.377,0.0,11.0,11.0,39.0,34.7488656469783,42.0,6.130056930991393,77.0,9.121077422030305,82.0,78.0
47.978,49.377,0.0,21.0,21.0,29.0,20.989924128567782,24.0,4.347459932602574,63.0,24.662615938829642,73.0,96.0
47.978,49.377,0.0,35.0,35.0,15.0,20.345142821302222,20.0,11.738184980491567,41.0,17.916672198206214,43.0,91.0
47.978,49.377,0.0,8.0,8.0,42.0,14.206286479612142,57.0,16.47803914081004,36.0,19.315674379577814,7.0,6.0
47.978,49.377,0.0,3.0,3.0,47.0,35.09902309931848,26.0,14.503700725420993,16.0,0.3972761752605272,29.0,52.0
47.978,49.377,0.0,11.0,11.0,39.0,9.60923598372707,35.0,7.303242167129365,45.0,33.08752184914356,6.0,10.0
47.978,49.377,0.0,26.0,26.0,24.0,11.263815740723503,31.0,10.755215175732701,18.0,27.980969083543798,35.0,99.0
47.978,49.377,0.0,35.0,35.0,15.0,20.636759678075762,69.0,22.068880119046067,74.0,7.2943602028781624,7.0,71.0
47.978,49.377,0.0,28.0,28.0,22.0,2.11385493645993,66.0,21.400920236065343,58.0,26.485224827474728,76.0,79.0
47.978,49.377,0.0,38.0,38.0,12.0,27.641458562903594,85.0,7.440692995343067,64.0,14.91784844175334,65.0,35.0
47.978,49.377,0.0,35.0,35.0,15.0,14.04445213824496,15.0,19.06871287289642,73.0,16.886834988858617,19.0,91.0
47.978,49.377,0.0,25.0,25.0,25.0,3.3225404710427875,54.0,20.010416058376087,93.0,26.667043470581124,100.0,52.0
47.978,49.377,0.0,1.0,1.0,49.0,16.19033115844209,95.0,16.452727407981147,75.0,17.356941433576758,57.0,88.0
47.978,49.377,0.0,26.0,26.0,24.0,13.770835808175832,1.0,9.39561825732474,3.0,26.833545934499426,33.0,95.0
47.978,49.377,0.0,26.0,26.0,24.0,18.852322342651323,31.0,6.909948482038187,57.0,24.237729175310488,37.0,22.0
47.978,49.377,0.0,32.0,32.0,18.0,1.5600061058300208,72.0,28.672440280693248,5.0,19.767553613476732,45.0,11.0
47.978,49.377,0.0,32.0,32.0,18.0,15.531461340959144,31.0,4.646386526509892,96.0,29.822152132530963,18.0,75.0
47.978,49.377,0.0,3.0,3.0,47.0,18.634426880717072,62.0,11.768074560476391,94.0,19.59749855880654,36.0,13.0
47.978,49.377,0.0,19.0,19.0,31.0,33.920972952201076,99.0,4.222668951361706,46.0,11.856358096437217,62.0,8.0
47.978,49.377,0.0,27.0,27.0,23.0,19.30907178869247,30.0,19.827509839516328,74.0,10.863418371791198,54.0,10.0
47.978,49.377,0.0,31.0,31.0,19.0,12.906335306892622,23.0,14.957113264896796,69.0,22.136551428210584,35.0,8.0
47.978,49.377,0.0,19.0,19.0,31.0,25.821100955731726,89.0,20.425264876551935,27.0,3.753634167716339,38.0,3.0
47.978,49.377,0.0,35.0,35.0,15.0,16.504886787028305,38.0,25.65325545315575,49.0,7.841857759815946,71.0,61.0
47.978,49.377,0.0,33.0,33.0,17.0,6.715806718466396,85.0,11.265973888859088,49.0,32.01821939267451,40.0,19.0
47.978,49.377,0.0,12.0,12.0,38.0,24.681061894333823,56.0,2.1528549317822256,85.0,23.16608317388396,55.0,97.0
47.978,49.377,0.0,29.0,29.0,21.0,19.905963178655778,33.0,3.0014850659541534,1.0,27.09255175539007,53.0,75.0
47.978,49.377,0.0,41.0,41.0,9.0,2.0655318901229833,21.0,7.819313302083428,60.0,40.11515480779359,19.0,77.0
47.978,49.377,0.0,3.0,3.0,47.0,40.48576947345211,69.0,6.340790418170874,17.0,3.1734401083770187,79.0,4.0
47.978,49.377,0.0,19.0,19.0,31.0,21.432749099450483,96.0,9.165938720402028,41.0,19.401312180147492,98.0,31.0
47.978,49.377,0.0,24.0,24.0,26.0,8.539834028399927,50.0,17.503575950532333,72.0,23.956590021067743,14.0,21.0
47.978,49.377,0.0,6.0,6.0,44.0,17.145207233526037,8.0,18.15378840721103,51.0,14.70100435926293,52.0,46.0
47.978,49.377,0.0,11.0,11.0,39.0,23.91610375394319,100.0,1.455488900383835,51.0,24.628407345672976,44.0,77.0
47.978,49.377,0.0,19.0,19.0,31.0,14.956059247604994,71.0,24.83515830511215,86.0,10.208782447282855,94.0,32.0
47.978,49.377,0.0,23.0,23.0,27.0,14.945787916609394,56.0,22.82080382664762,71.0,12.233408256742983,70.0,32.0
47.978,49.377,0.0,9.0,9.0,41.0,16.994876028724438,4.0,22.446705668581693,64.0,10.558418302693866,55.0,38.0
47.978,49.377,0.0,3.0,3.0,47.0,10.915601333433441,11.0,22.72227704655225,94.0,16.36212162001431,58.0,21.0
47.978,49.377,0.0,33.0,33.0,17.0,17.91648697632041,29.0,31.135304012302875,0.0,0.9482090113767138,12.0,43.0
47.978,49.377,0.0,10.0,10.0,40.0,6.732815698049013,35.0,23.192651010429508,39.0,20.07453329152148,47.0,99.0
47.978,49.377,0.0,42.0,42.0,8.0,16.86017169380185,89.0,32.67591958817157,60.0,0.46390871802658823,10.0,66.0
47.978,49.377,0.0,4.0,4.0,46.0,15.08891128616766,83.0,6.344792087432913,94.0,28.566296626399424,58.0,26.0
47.978,49.377,0.0,41.0,41.0,9.0,20.596927936698037,96.0,4.977584914246442,12.0,24.42548714905552,65.0,4.0
47.978,49.377,0.0,48.0,48.0,2.0,10.267971712681401,45.0,15.584505182761644,53.0,24.147523104556956,22.0,72.0
47.978,49.377,0.0,35.0,35.0,15.0,6.593472763282836,1.0,22.733201846281844,40.0,20.673325390435316,14.0,100.0
47.978,49.377,0.0,12.0,12.0,38.0,26.043696601515812,94.0,2.137339421762107,64.0,21.81896397672208,30.0,63.0
47.978,49.377,0.0,13.0,13.0,37.0,5.404217252071612,36.0,35.961059640772014,61.0,8.634723107156372,90.0,27.0
47.978,49.377,0.0,8.0,8.0,42.0,21.5436517036531,37.0,10.585496275850062,17.0,17.870852020496837,62.0,84.0
47.978,49.377,0.0,40.0,40.0,10.0,3.287968972296026,17.0,35.315141871036154,91.0,11.396889156667816,65.0,47.0
47.978,49.377,0.0,35.0,35.0,15.0,6.924201162612262,24.0,8.989053215362967,55.0,34.086745622024765,100.0,18.0
47.978,49.377,0.0,30.0,30.0,20.0,19.551409280519323,86.0,10.47507443809005,93.0,19.973516281390626,53.0,41.0
47.978,49.377,0.0,40.0,40.0,10.0,17.915683225082667,67.0,15.403154810197748,90.0,16.681161964719585,4.0,67.0
47.978,49.377,0.0,21.0,21.0,29.0,1.4239569055139618,78.0,24.66528911994878,13.0,23.91075397453726,81.0,65.0
47.978,49.377,0.0,12.0,12.0,38.0,17.895551476464085,88.0,16.579372818325137,46.0,15.52507570521078,15.0,54.0
47.978,49.377,0.0,13.0,13.0,37.0,21.671971831327834,28.0,23.14863025410944,64.0,5.179397914562721,63.0,34.0
47.978,49.377,0.0,12.0,12.0,38.0,9.6328743791563,84.0,2.9245757847976215,55.0,37.44254983604608,82.0,78.0
47.978,49.377,0.0,27.0,27.0,23.0,2.845934259329138,89.0,31.62906161669737,19.0,15.52500412397349,42.0,4.0
47.978,49.377,0.0,15.0,15.0,35.0,4.107389781189515,18.0,19.43389207047187,95.0,26.458718148338615,22.0,84.0
47.978,49.377,0.0,43.0,43.0,7.0,15.232287301731004,100.0,24.641469161096033,70.0,10.12624353717296,4.0,84.0
47.978,49.377,0.0,32.0,32.0,18.0,12.097000812184787,56.0,26.85859598563836,33.0,11.044403202176854,0.0,50.0
47.978,49.377,0.0,45.0,45.0,5.0,20.670621747732245,10.0,17.580243813095453,56.0,11.749134439172304,90.0,91.0
47.978,49.377,0.0,30.0,30.0,20.0,6.42192855289313,38.0,34.77926049452131,19.0,8.798810952585566,55.0,24.0
47.978,49.377,0.0,2.0,2.0,48.0,14.019314172126702,77.0,31.99151947936026,69.0,3.9891663485130406,58.0,0.0
47.978,49.377,0.0,6.0,6.0,44.0,12.21566603306315,79.0,31.761797771045625,51.0,6.022536195891223,55.0,67.0
47.978,49.377,0.0,23.0,23.0,27.0,27.99236023100824,13.0,15.149724157027437,55.0,6.857915611964321,46.0,80.0
47.978,49.377,0.0,19.0,19.0,31.0,27.63110946825765,91.0,3.175561728986261,14.0,19.193328802756085,41.0,94.0
47.978,49.377,0.0,13.0,13.0,37.0,18.354599025522205,86.0,13.971947752061775,79.0,17.673453222416022,38.0,85.0
47.978,49.377,0.0,43.0,43.0,7.0,19.890346790424307,88.0,1.1171500610603615,23.0,28.992503148515333,45.0,96.0
47.978,49.377,0.0,38.0,38.0,12.0,6.896466735044029,23.0,28.99861871155718,14.0,14.10491455339879,40.0,83.0
47.978,49.377,0.0,29.0,29.0,21.0,31.43231466924937,44.0,1.442718549460505,25.0,17.124966781290123,53.0,90.0
47.978,49.377,0.0,18.0,18.0,32.0,17.1143666656811,52.0,20.63224548060336,89.0,12.25338785371554,87.0,67.0
47.978,49.377,0.0,31.0,31.0,19.0,4.008058768064907,10.0,31.413812615190285,49.0,14.578128616744806,34.0,74.0
47.978,49.377,0.0,5.0,5.0,45.0,6.967147738545383,34.0,16.825392654077067,48.0,26.20745960737755,76.0,11.0
47.978,49.377,0.0,7.0,7.0,43.0,9.322750132178076,87.0,21.64354080669634,18.0,19.033709061125585,11.0,80.0
47.978,49.377,0.0,4.0,4.0,46.0,23.06504268373343,58.0,10.727130911739662,46.0,16.20782640452691,44.0,13.0
47.978,49.377,0.0,15.0,15.0,35.0,1.4362602945943552,52.0,29.37457588064211,35.0,19.189163824763536,86.0,55.0
47.978,49.377,0.0,12.0,12.0,38.0,16.381998878746423,97.0,13.818065725644702,31.0,19.79993539560887,71.0,69.0
47.978,49.377,0.0,35.0,35.0,15.0,17.994216086822604,45.0,17.542183716472746,73.0,14.463600196704649,13.0,48.0
47.978,49.377,0.0,9.0,9.0,41.0,20.085241866740663,97.0,19.64844920494699,57.0,10.26630892831235,83.0,0.0
47.978,49.377,0.0,8.0,8.0,42.0,7.920439830055024,46.0,6.968564545682579,44.0,35.1109956242624,29.0,45.0
47.978,49.377,0.0,28.0,28.0,22.0,33.23288605172116,58.0,13.990446750662704,88.0,2.7766671976161392,3.0,74.0
47.978,49.377,0.0,18.0,18.0,32.0,12.901601932276506,17.0,22.513739424421548,97.0,14.584658643301946,30.0,53.0
47.978,49.377,0.0,40.0,40.0,10.0,23.160349349406594,99.0,9.317634042592081,40.0,17.52201660800132,71.0,74.0
47.978,49.377,0.0,3.0,3.0,47.0,13.68314507977761,21.0,8.770143407194134,61.0,27.546711513028256,56.0,50.0
47.978,49.377,0.0,38.0,38.0,12.0,45.78208319692766,58.0,1.8110063807545431,79.0,2.4069104223177966,58.0,82.0
47.978,49.377,0.0,7.0,7.0,43.0,15.271552897461277,39.0,29.169179150320055,75.0,5.559267952218671,87.0,6.0
47.978,49.377,0.0,50.0,50.0,0.0,26.15523127607376,86.0,5.155792968539071,1.0,18.688975755387165,30.0,13.0
47.978,49.377,0.0,47.0,47.0,3.0,2.0899616920277975,29.0,18.35753091206843,59.0,29.552507395903774,21.0,96.0
47.978,49.377,0.0,25.0,25.0,25.0,17.153184074199736,1.0,16.0509901063225,75.0,16.79582581947777,20.0,34.0
47.978,49.377,0.0,34.0,34.0,16.0,4.919730920707154,42.0,24.46341701036871,80.0,20.616852068924135,4.0,76.0
47.978,49.377,0.0,25.0,25.0,25.0,26.079980542775772,79.0,3.4678665214759485,18.0,20.452152935748277,93.0,17.0
47.978,49.377,0.0,11.0,11.0,39.0,19.783392555494373,48.0,8.531627037553534,11.0,21.684980406952093,62.0,34.0
47.978,49.377,0.0,46.0,46.0,4.0,17.445738631749116,29.0,11.829158742023377,50.0,20.725102626227507,57.0,94.0
47.978,49.377,0.0,39.0,39.0,11.0,16.874787997988193,80.0,18.823076991395258,66.0,14.302135010616547,55.0,54.0
47.978,49.377,0.0,48.0,48.0,2.0,6.291218803236744,0.0,10.076325509688875,7.0,33.63245568707438,5.0,100.0
47.978,49.377,0.0,22.0,22.0,28.0,1.3325410099527852,30.0,21.63436975570277,82.0,27.033089234344445,24.0,83.0
47.978,49.377,0.0,48.0,48.0,2.0,11.243493529083576,20.0,12.486791540877295,9.0,26.26971493003913,39.0,6.0
47.978,49.377,0.0,3.0,3.0,47.0,1.7328685407195965,71.0,17.639423109798283,5.0,30.62770834948212,16.0,51.0
47.978,49.377,0.0,17.0,17.0,33.0,14.683028960792848,10.0,17.006618316779043,56.0,18.31035272242811,12.0,44.0
47.978,49.377,0.0,32.0,32.0,18.0,9.862680517556859,88.0,18.941355190706663,64.0,21.195964291736477,99.0,73.0
47.978,49.377,0.0,49.0,49.0,1.0,24.825589276873533,40.0,9.598068972646633,68.0,15.576341750479832,70.0,85.0
47.978,49.377,0.0,2.0,2.0,48.0,18.8070443478876,83.0,11.078733898028942,21.0,20.114221754083456,22.0,17.0
47.978,49.377,0.0,18.0,18.0,32.0,25.67370592076144,26.0,20.950241841616208,63.0,3.376052237622356,43.0,59.0
47.978,49.377,0.0,39.0,39.0,11.0,22.97427800245682,69.0,19.108492430256522,12.0,7.917229567286659,14.0,61.0
47.978,49.377,0.0,36.0,36.0,14.0,8.815431541325623,57.0,23.954972730724553,26.0,17.22959572794982,96.0,60.0
47.978,49.377,0.0,34.0,34.0,16.0,23.34708871799733,12.0,0.05954898477688235,65.0,26.593362297225788,90.0,93.0
47.978,49.377,0.0,22.0,22.0,28.0,2.142789385155036,65.0,14.332683000494681,33.0,33.52452761435028,30.0,68.0
47.978,49.377,0.0,12.0,12.0,38.0,5.427678892603417,81.0,14.539501613767811,35.0,30.032819493628775,92.0,100.0
47.978,49.377,0.0,32.0,32.0,18.0,22.78629714519645,31.0,8.5613672304007,94.0,18.652335624402852,7.0,76.0
47.978,49.377,0.0,36.0,36.0,14.0,10.098846258016387,26.0,31.032370210411646,98.0,8.868783531571967,19.0,24.0
47.978,49.377,0.0,11.0,11.0,39.0,11.907438138906533,88.0,12.93419847748205,100.0,25.158363383611416,21.0,54.0
47.978,49.377,0.0,2.0,2.0,48.0,6.596139310304433,43.0,1.2994475003581407,54.0,42.10441318933743,16.0,67.0
47.978,49.377,0.0,16.0,16.0,34.0,2.5068930343150138,45.0,27.799706089244893,68.0,19.693400876440094,99.0,30.0
47.978,49.377,0.0,48.0,48.0,2.0,27.767276928177953,80.0,11.07690378730986,53.0,11.15581928451219,84.0,17.0
47.978,49.377,0.0,29.0,29.0,21.0,15.828517725470634,22.0,13.451190892546803,28.0,20.720291381982566,27.0,81.0
47.978,49.377,0.0,10.0,10.0,40.0,5.893837037099999,8.0,19.160461526640127,96.0,24.945701436259878,11.0,38.0
47.978,49.377,0.0,37.0,37.0,13.0,29.370027276074897,87.0,19.942136955811208,10.0,0.687835768113896,21.0,89.0
47.978,49.377,0.0,50.0,50.0,0.0,15.924447849943624,25.0,7.623340309118932,4.0,26.452211840937444,97.0,82.0
47.978,49.377,0.0,19.0,19.0,31.0,16.65047881479943,65.0,18.84057431729902,88.0,14.50894686790155,50.0,77.0
47.978,49.377,0.0,6.0,6.0,44.0,10.797387364993106,73.0,23.054501287100937,97.0,16.148111347905957,63.0,93.0
47.978,49.377,0.0,23.0,23.0,27.0,3.8396288908113245,82.0,21.75015833403999,0.0,24.410212775148683,99.0,9.0
47.978,49.377,0.0,2.0,2.0,48.0,7.166611580702219,22.0,20.425129013665902,50.0,22.40825940563188,39.0,21.0
47.978,49.377,0.0,34.0,34.0,16.0,13.90528567647436,47.0,23.807262779702587,27.0,12.287451543823053,2.0,59.0
47.978,49.377,0.0,12.0,12.0,38.0,19.221240365504748,20.0,23.30133315054104,45.0,7.477426483954213,0.0,34.0
47.978,49.377,0.0,40.0,40.0,10.0,2.2869865720032916,22.0,27.196244270997536,12.0,20.51676915699917,40.0,49.0
47.978,49.377,0.0,40.0,40.0,10.0,19.3165869886031,25.0,26.157961162748858,13.0,4.52545184864804,1.0,99.0
47.978,49.377,0.0,3.0,3.0,47.0,17.195040571938,8.0,21.094142387848134,41.0,11.710817040213866,89.0,10.0
47.978,49.377,0.0,35.0,35.0,15.0,42.74259618973762,100.0,2.837483101640575,97.0,4.419920708621809,51.0,89.0
47.978,49.377,0.0,26.0,26.0,24.0,20.4566704591324,84.0,17.90176916015156,23.0,11.641560380716038,78.0,20.0
47.978,49.377,0.0,2.0,2.0,48.0,18.792803956761503,30.0,28.38365049257719,47.0,2.8235455506613096,93.0,44.0
47.978,49.377,0.0,40.0,40.0,10.0,17.344651274135142,22.0,9.27965447496674,57.0,23.375694250898118,81.0,49.0
47.978,49.377,0.0,14.0,14.0,36.0,20.263046949072145,19.0,26.53995823900865,66.0,3.1969948119192035,2.0,7.0
47.978,49.377,0.0,30.0,30.0,20.0,31.24115893859258,66.0,2.972546308613922,57.0,15.786294752793502,93.0,20.0
47.978,49.377,0.0,46.0,46.0,4.0,27.19507416038684,13.0,6.933856866494686,27.0,15.871068973118472,48.0,100.0
47.978,49.377,0.0,45.0,45.0,5.0,8.679616590325018,46.0,10.780980621362575,55.0,30.539402788312405,25.0,57.0
47.978,49.377,0.0,35.0,35.0,15.0,32.217737376860704,5.0,11.094728409401721,56.0,6.687534213737573,3.0,72.0
47.978,49.377,0.0,15.0,15.0,35.0,13.960550962707828,10.0,18.863157907512417,46.0,17.176291129779763,66.0,99.0
47.978,49.377,0.0,25.0,25.0,25.0,5.269763485067211,9.0,18.055318785796917,41.0,26.674917729135874,95.0,45.0
47.978,49.377,0.0,14.0,14.0,36.0,15.277548921550546,46.0,18.08126482190815,62.0,16.641186256541303,0.0,82.0
47.978,49.377,0.0,17.0,17.0,33.0,16.67032432600773,39.0,27.674472180839565,26.0,5.655203493152705,92.0,88.0
47.978,49.377,0.0,11.0,11.0,39.0,25.247789798870897,64.0,19.070365013288633,40.0,5.681845187840465,78.0,63.0
47.978,49.377,0.0,45.0,45.0,5.0,18.39666274969676,90.0,26.048173128505415,33.0,5.555164121797826,30.0,39.0
47.978,49.377,0.0,40.0,40.0,10.0,20.514841878239487,97.0,14.73738533292803,91.0,14.747772788832487,18.0,57.0
47.978,49.377,0.0,40.0,40.0,10.0,8.258115435120125,1.0,5.182233788938953,14.0,36.559650775940916,60.0,26.0
47.978,49.377,0.0,7.0,7.0,43.0,6.883999057879725,99.0,27.880041064373383,97.0,15.235959877746891,77.0,33.0
47.978,49.377,0.0,7.0,7.0,43.0,30.448539535392182,34.0,18.42211933565564,68.0,1.129341128952176,81.0,88.0
47.978,49.377,0.0,36.0,36.0,14.0,16.195133416232515,56.0,17.69766830448858,55.0,16.107198279278904,59.0,67.0
47.978,49.377,0.0,30.0,30.0,20.0,31.56972892670319,66.0,1.9866912836335386,67.0,16.443579789663275,14.0,18.0
47.978,49.377,0.0,37.0,37.0,13.0,33.902660030599534,45.0,13.159744089226326,70.0,2.9375958801741455,69.0,71.0
47.978,49.377,0.0,13.0,13.0,37.0,8.240639484605639,42.0,17.68638934664653,58.0,24.07297116874783,91.0,64.0
47.978,49.377,0.0,30.0,30.0,20.0,15.423389234228916,13.0,26.391907586156567,49.0,8.184703179614518,34.0,22.0
47.978,49.377,0.0,36.0,36.0,14.0,22.441586256726914,50.0,5.837540717074716,97.0,21.72087302619837,91.0,79.0
47.978,49.377,0.0,48.0,48.0,2.0,25.917411833714603,24.0,2.247822909201348,45.0,21.834765257084047,76.0,95.0
47.978,49.377,0.0,48.0,48.0,2.0,3.7719076944595327,20.0,3.687928783466833,35.0,42.54016352207364,52.0,85.0
47.978,49.377,0.0,10.0,10.0,40.0,23.42319734921936,11.0,11.740979875357977,24.0,14.835822775422663,64.0,79.0
47.978,49.377,0.0,28.0,28.0,22.0,9.939411956219555,37.0,20.932260548842514,35.0,19.128327494937935,62.0,92.0
47.978,49.377,0.0,25.0,25.0,25.0,28.49332791055903,20.0,15.176779962478806,5.0,6.32989212696216,29.0,54.0
47.978,49.377,0.0,32.0,32.0,18.0,18.257821659953702,80.0,3.1448324658936504,55.0,28.597345874152648,26.0,89.0
47.978,49.377,0.0,48.0,48.0,2.0,22.95781565163942,43.0,22.712035198238645,23.0,4.330149150121934,24.0,53.0
47.978,49.377,0.0,48.0,48.0,2.0,19.185382471492655,55.0,5.436329454828751,34.0,25.378288073678593,21.0,12.0
47.978,49.377,0.0,37.0,37.0,13.0,13.389996021285555,92.0,18.271048086306447,54.0,18.338955892408,6.0,17.0
47.978,49.377,0.0,14.0,14.0,36.0,20.990491721410773,11.0,8.14179051970733,9.0,20.867717758881895,64.0,7.0
47.978,49.377,0.0,30.0,30.0,20.0,19.678529178693093,72.0,15.420935051117745,34.0,14.900535770189164,48.0,72.0
47.978,49.377,0.0,14.0,14.0,36.0,16.845461626985138,95.0,18.20838900352821,76.0,14.946149369486657,94.0,68.0
47.978,49.377,0.0,12.0,12.0,38.0,6.178781294264131,42.0,2.874656173785329,67.0,40.94656253195054,18.0,47.0
47.978,49.377,0.0,34.0,34.0,16.0,25.13962537450337,85.0,10.691530696687172,91.0,14.168843928809457,12.0,20.0
47.978,49.377,0.0,33.0,33.0,17.0,19.807576552426468,34.0,18.119887363678583,48.0,12.072536083894953,10.0,24.0
47.978,49.377,0.0,19.0,19.0,31.0,15.50361683467578,2.0,19.980544013742872,35.0,14.51583915158135,95.0,46.0
47.978,49.377,0.0,37.0,37.0,13.0,9.750280427771784,64.0,27.80201555535076,52.0,12.447704016877458,93.0,77.0
47.978,49.377,0.0,0.0,0.0,50.0,5.596605869583599,32.0,17.251897627401675,79.0,27.151496503014727,16.0,14.0
47.978,49.377,0.0,44.0,44.0,6.0,22.005363085133713,35.0,15.09379473940376,9.0,12.900842175462527,18.0,47.0
47.978,49.377,0.0,3.0,3.0,47.0,19.69723920746457,91.0,6.002097351534044,72.0,24.300663441001387,14.0,12.0
47.978,49.377,0.0,33.0,33.0,17.0,21.142144425033184,34.0,12.926834077511485,67.0,15.931021497455333,66.0,1.0
47.978,49.377,0.0,28.0,28.0,22.0,15.58155781462992,33.0,12.880082741466815,70.0,21.538359443903268,90.0,67.0
47.978,49.377,0.0,39.0,39.0,11.0,30.642510177732344,67.0,14.753881819261785,87.0,4.6036080030058715,35.0,40.0
47.978,49.377,0.0,2.0,2.0,48.0,11.530921617319377,11.0,9.671904246023718,4.0,28.797174136656906,61.0,62.0
47.978,49.377,0.0,50.0,50.0,0.0,20.358000067238144,7.0,8.444792975252895,35.0,21.197206957508964,99.0,75.0
47.978,49.377,0.0,42.0,42.0,8.0,24.513148450743607,15.0,0.1631582118928606,0.0,25.32369333736353,42.0,30.0
47.978,49.377,0.0,31.0,31.0,19.0,18.247595250609415,66.0,13.002792427328611,81.0,18.74961232206197,8.0,75.0
47.978,49.377,0.0,42.0,42.0,8.0,11.099697807562116,47.0,15.681935108601769,99.0,23.218367083836117,87.0,57.0
47.978,49.377,0.0,14.0,14.0,36.0,1.3682047671204278,41.0,6.743101088508222,30.0,41.88869414437135,53.0,49.0
47.978,49.377,0.0,0.0,0.0,50.0,11.97858747559027,76.0,17.590874710126503,43.0,20.430537814283223,29.0,100.0
47.978,49.377,0.0,50.0,50.0,0.0,11.228428168560676,42.0,15.283677506617808,68.0,23.487894324821518,57.0,63.0
47.978,49.377,0.0,9.0,9.0,41.0,14.796194767564762,78.0,20.2673892908643,64.0,14.936415941570933,25.0,48.0
47.978,49.377,0.0,14.0,14.0,36.0,28.29809080443777,16.0,19.6860962637783,93.0,2.015812931783925,11.0,41.0
47.978,49.377,0.0,33.0,33.0,17.0,25.76131800403177,57.0,4.010070970647394,68.0,20.228611025320838,45.0,13.0
47.978,49.377,0.0,45.0,45.0,5.0,25.13600681543473,73.0,18.844344645026812,64.0,6.01964853953846,71.0,24.0
47.978,49.377,0.0,30.0,30.0,20.0,20.768602846479062,96.0,3.4017589563939037,10.0,25.829638197127036,16.0,61.0
47.978,49.377,0.0,42.0,42.0,8.0,14.1189159212475,28.0,18.126618558752938,98.0,17.754465519999567,50.0,17.0
47.978,49.377,0.0,35.0,35.0,15.0,1.5991446225919141,86.0,26.315000085232857,1.0,22.085855292175232,99.0,41.0
47.978,49.377,0.0,37.0,37.0,13.0,15.713991201887517,36.0,21.76935486896325,6.0,12.516653929149232,12.0,88.0
47.978,49.377,0.0,49.0,49.0,1.0,5.6135058948060195,68.0,25.0438141321666,20.0,19.342679973027384,85.0,24.0
47.978,49.377,0.0,30.0,30.0,20.0,21.875417218076585,55.0,19.835762367536176,43.0,8.288820414387239,43.0,63.0
47.978,49.377,0.0,15.0,15.0,35.0,18.073786820239036,24.0,14.107115601054298,52.0,17.819097578706664,70.0,64.0
47.978,49.377,0.0,21.0,21.0,29.0,14.141566578602445,75.0,16.906606549784527,12.0,18.951826871613026,81.0,71.0
47.978,49.377,0.0,19.0,19.0,31.0,26.780508161835535,47.0,19.103552302355727,94.0,4.11593953580874,68.0,85.0
47.978,49.377,0.0,7.0,7.0,43.0,15.644920186067163,94.0,26.464730740149935,32.0,7.8903490737829,81.0,43.0
47.978,49.377,0.0,38.0,38.0,12.0,13.300131920918316,42.0,11.285495938537036,59.0,25.414372140544646,30.0,59.0
47.978,49.377,0.0,6.0,6.0,44.0,16.331961768867068,94.0,6.796760844606497,50.0,26.871277386526437,70.0,31.0
47.978,49.377,0.0,39.0,39.0,11.0,6.771062813966995,7.0,36.35663183157185,8.0,6.872305354461154,93.0,99.0
47.978,49.377,0.0,5.0,5.0,45.0,16.138329800277358,3.0,21.53465723262469,72.0,12.327012967097955,54.0,10.0
47.978,49.377,0.0,28.0,28.0,22.0,40.95210394422144,37.0,3.2734806378529178,76.0,5.77441541792564,62.0,75.0
47.978,49.377,0.0,26.0,26.0,24.0,15.63951266127001,76.0,21.40350081441968,93.0,12.956986524310311,52.0,29.0
47.978,49.377,0.0,1.0,1.0,49.0,12.28079814855186,52.0,23.441052140178723,44.0,14.278149711269416,45.0,1.0
