MR,H4,H27,u0_R,u0_NR,u0_M,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
498.355,43.538,0.001,6.0,500.0,456.0,44.0,15.25895427338434,6.0,15.972926427115791,68.0,18.76811929949987,14.0,44.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,32.72242254449247,90.0,9.94514940484232,65.0,7.3324280506652135,69.0,56.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,6.320742949730108,86.0,24.646682932259804,50.0,19.03257411801009,79.0,44.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,22.92283264386774,66.0,15.87130571780892,70.0,11.205861638323343,42.0,49.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,15.326437742929526,77.0,15.777281236291826,6.0,18.896281020778652,2.0,23.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,13.223031721826835,15.0,0.2793856796112343,84.0,36.497582598561934,81.0,65.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,23.87955733825815,90.0,13.331120304062678,60.0,12.789322357679174,56.0,50.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,5.85762715408796,97.0,26.815319527981682,35.0,17.327053317930357,27.0,74.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,15.59932902675503,87.0,14.269227877498304,98.0,20.131443095746665,35.0,37.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,16.980189550135034,1.0,21.27467372664211,76.0,11.745136723222855,32.0,19.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,18.144446015362778,100.0,13.422147250006013,49.0,18.43340673463121,73.0,53.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,11.369079524337748,1.0,19.145977227671207,91.0,19.484943247991044,41.0,54.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,26.17327263020002,14.0,0.008323934200426139,1.0,23.818403435599553,10.0,91.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,8.598936168441476,91.0,36.97847057764401,36.0,4.422593253914516,31.0,59.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,6.522960873833404,45.0,1.1266178864127447,50.0,42.35042123975385,86.0,72.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,30.321303109059215,18.0,19.114707301523676,40.0,0.5639895894171068,32.0,12.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,14.640184095811346,64.0,22.639184355348547,70.0,12.720631548840108,71.0,88.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,12.6771307101229,32.0,18.523678493918744,62.0,18.79919079595836,88.0,51.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,4.673893958189009,39.0,12.667635335977195,86.0,32.6584707058338,40.0,1.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,0.7000024576637439,49.0,37.32410281418131,9.0,11.975894728154946,34.0,17.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,2.956905656211513,39.0,21.672263441175257,10.0,25.370830902613232,16.0,26.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,26.415528261807975,72.0,18.50355220895929,8.0,5.080919529232732,7.0,30.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,15.881863400905125,48.0,13.384685221356854,86.0,20.733451377738024,5.0,36.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,6.993289730115957,83.0,9.914217162019497,60.0,33.09249310786454,66.0,42.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,18.207542279646496,89.0,6.078463291770475,42.0,25.713994428583028,28.0,33.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,12.283769474915534,47.0,34.15447486196694,68.0,3.561755663117526,49.0,42.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,30.003237323406992,34.0,2.6015493278078674,17.0,17.395213348785138,71.0,5.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,7.9093054938476755,44.0,29.240894946424696,56.0,12.84979955972763,23.0,41.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,29.663842726495254,44.0,3.998334345558595,37.0,16.33782292794615,63.0,47.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,8.948584018862785,86.0,18.01626310106766,18.0,23.035152880069557,3.0,53.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,16.395457682702023,40.0,28.887250469711745,51.0,4.717291847586229,80.0,63.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,21.57997913611242,28.0,21.037377574592593,43.0,7.382643289294984,10.0,91.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,6.495767208712529,76.0,43.20262100756171,17.0,0.30161178372576286,79.0,19.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,6.055290537267644,99.0,15.535196768610072,42.0,28.409512694122284,43.0,3.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,18.444053417505863,41.0,24.393949625264927,97.0,7.161996957229211,27.0,59.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,5.1277607077851695,70.0,1.726638524503377,16.0,43.14560076771146,37.0,27.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,9.702318926562684,89.0,38.44164495842884,4.0,1.856036115008483,41.0,1.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,12.697325059346607,86.0,18.938962097641213,17.0,18.363712843012184,35.0,62.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,23.097239181924706,35.0,0.9157743368903317,94.0,25.986986481184964,56.0,1.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,22.795296433569504,73.0,24.787917443919874,63.0,2.416786122510627,98.0,83.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,16.765553436459466,54.0,14.447088222288848,28.0,18.787358341251686,69.0,42.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,14.029375593284097,55.0,25.99037422217278,49.0,9.980250184543122,53.0,44.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,19.647501987460583,98.0,9.745197352494465,55.0,20.607300660044952,8.0,60.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,30.379038537148734,71.0,7.3860902398517565,97.0,12.234871222999507,58.0,34.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,21.44829928300917,64.0,14.265221674091277,57.0,14.28647904289955,84.0,64.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,2.0948441672406974,5.0,26.549615171952567,83.0,21.35554066080673,100.0,1.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,19.217226892689556,10.0,13.544880930318431,17.0,17.237892176992013,12.0,61.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,12.991566667143127,92.0,1.3770479471259334,60.0,35.631385385730944,57.0,86.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,21.645141619121507,91.0,20.646365422335037,37.0,7.708492958543453,85.0,91.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,12.592811150780166,47.0,2.628726178409018,86.0,34.77846267081081,78.0,90.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,13.893464687889049,40.0,9.172678618445898,20.0,26.933856693665053,82.0,91.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,14.3299757010116,16.0,20.17088107431827,12.0,15.499143224670128,4.0,21.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,19.434758628091803,32.0,0.6774728107353182,97.0,29.88776856117288,66.0,20.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,9.482392208409122,10.0,30.925624239851874,69.0,9.591983551739002,0.0,91.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,14.165555817828396,2.0,20.923376498486487,67.0,14.911067683685118,31.0,56.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,18.036586481301082,50.0,19.91718615771246,4.0,12.046227360986453,27.0,51.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,1.6636035384182153,82.0,10.717806693648216,19.0,37.61858976793357,40.0,69.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,23.812295454976486,43.0,24.055918638290194,85.0,2.1317859067333202,36.0,22.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,30.54182655775766,30.0,2.178110086877898,1.0,17.28006335536444,10.0,47.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,15.133372493571377,83.0,22.98193914877434,73.0,11.884688357654278,48.0,18.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,13.958712269330448,39.0,33.43915355754336,20.0,2.6021341731261987,73.0,99.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,28.62531355830837,24.0,8.999398174724512,49.0,12.37528826696712,80.0,26.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,24.277841447948315,85.0,9.603170788178323,37.0,16.118987763873363,13.0,43.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,8.803910221783804,96.0,18.64299354801009,90.0,22.55309623020611,86.0,64.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,27.390931027044733,20.0,0.1482953079652561,54.0,22.46077366499001,53.0,49.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,12.255931447725734,96.0,14.895585969157866,44.0,22.8484825831164,47.0,13.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,21.856144690103264,97.0,7.35109010326614,55.0,20.792765206630595,100.0,24.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,6.224290814009896,36.0,22.79107597131486,73.0,20.98463321467525,29.0,9.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,23.97781482217552,19.0,23.57076053074109,65.0,2.45142464708339,43.0,79.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,22.5986336712026,88.0,14.058521098416806,55.0,13.342845230380595,25.0,19.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,2.0188854755854173,90.0,26.306868064191157,81.0,21.674246460223426,76.0,90.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,19.42690748927532,44.0,16.175390525147748,41.0,14.397701985576928,44.0,31.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,21.052480768299596,83.0,16.268383238173868,96.0,12.679135993526536,54.0,19.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,17.42511874491323,48.0,17.668459299899876,19.0,14.906421955186897,46.0,83.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,12.656485540358986,82.0,29.82161364198968,88.0,7.521900817651336,66.0,63.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,17.212748301048055,18.0,6.67197399588474,9.0,26.1152777030672,67.0,11.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,23.865812460290996,74.0,21.417765132468233,14.0,4.716422407240771,36.0,13.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,18.409160820717236,51.0,18.334790804884225,48.0,13.256048374398539,47.0,14.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,15.381518344085245,42.0,18.854659410123773,91.0,15.763822245790974,66.0,24.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,22.48684059151528,65.0,8.042012079355588,66.0,19.471147329129135,32.0,73.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,15.051422255299366,27.0,20.066546573873357,1.0,14.882031170827275,70.0,67.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,19.909291348844302,12.0,27.593255139203016,86.0,2.4974535119526853,89.0,67.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,8.81265858823452,45.0,33.26134944574144,14.0,7.925991966024039,64.0,82.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,19.371152113647668,27.0,15.615625461882164,62.0,15.013222424470168,74.0,14.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,14.073334887912612,51.0,16.63960853096507,52.0,19.287056581122314,81.0,62.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,13.336627418228407,30.0,2.3930387668558226,30.0,34.27033381491577,81.0,83.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,13.828170855014008,13.0,8.926421053228523,6.0,27.245408091757465,66.0,14.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,10.894315619520851,18.0,21.59617505733459,49.0,17.509509323144563,99.0,80.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,20.671418611413156,70.0,5.772916276862503,59.0,23.55566511172434,33.0,93.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,20.54371105714449,28.0,12.397329837941752,29.0,17.058959104913757,72.0,15.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,15.734050239061666,81.0,22.295473992320105,86.0,11.970475768618229,26.0,65.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,6.864802975577921,96.0,21.20118160090735,22.0,21.934015423514722,31.0,57.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,15.547112883678952,47.0,14.625805115503859,84.0,19.82708200081719,40.0,19.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,30.09840318642499,54.0,13.297182401742711,59.0,6.604414411832298,80.0,78.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,17.975537365599138,28.0,17.31024790538415,64.0,14.714214729016716,96.0,85.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,19.707125885292445,89.0,9.374201924165964,99.0,20.91867219054159,59.0,28.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,11.604068066277058,85.0,6.203171340864902,46.0,32.192760592858036,78.0,23.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,16.661851867147462,87.0,11.867907909303232,81.0,21.470240223549304,0.0,84.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,20.568824643158457,63.0,20.1016650845904,39.0,9.329510272251145,60.0,10.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,15.762471731887791,46.0,16.08942553417137,99.0,18.14810273394084,19.0,94.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,12.78346256382715,7.0,16.826812599143118,80.0,20.38972483702973,56.0,36.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,10.226238332925002,86.0,2.615633674879123,44.0,37.15812799219588,72.0,81.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,0.046155914055058325,98.0,27.934332040947957,76.0,22.019512044996983,90.0,89.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,25.492964085551527,15.0,22.19031336944159,32.0,2.316722545006886,2.0,22.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,8.243746743561347,79.0,19.76087399004978,82.0,21.99537926638887,23.0,57.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,17.316262791811887,27.0,16.63268864399816,44.0,16.05104856418995,72.0,91.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,10.921220159322921,31.0,16.75694169460864,100.0,22.321838146068433,87.0,2.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,22.916900956279132,81.0,24.09136539910832,6.0,2.9917336446125473,71.0,12.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,18.540711780751398,0.0,18.467363539994544,85.0,12.991924679254064,96.0,56.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,0.5196946067365696,66.0,29.881081131972877,92.0,19.599224261290555,59.0,38.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,16.944114520422335,18.0,22.157952523623305,17.0,10.89793295595436,7.0,79.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,22.44912507524212,48.0,19.49102822051645,46.0,8.059846704241432,84.0,84.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,20.639650899194503,87.0,10.530030483783053,99.0,18.830318617022442,28.0,4.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,20.525587418336404,57.0,4.494824946763003,68.0,24.979587634900593,34.0,25.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,12.822697723596399,80.0,29.806949641907906,45.0,7.370352634495698,30.0,4.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,18.771301287492253,14.0,29.26450894839543,36.0,1.9641897641123156,88.0,83.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,21.12246812773286,33.0,27.656272062232915,37.0,1.2212598100342256,37.0,57.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,8.597906210681682,11.0,30.437408983971203,11.0,10.964684805347115,97.0,93.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,28.402290350466508,10.0,7.916424437088493,51.0,13.681285212445,42.0,13.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,28.15151272290297,99.0,2.7401322296024953,17.0,19.108355047494534,77.0,33.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,41.08828649857791,70.0,3.1505085746555705,80.0,5.761204926766525,79.0,74.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,16.841589629740632,89.0,0.8849878596140034,38.0,32.27342251064536,10.0,69.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,34.69423127586857,81.0,13.917698696100736,71.0,1.3880700280306943,55.0,15.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,2.4948052378497745,12.0,17.258749472167725,65.0,30.246445289982503,16.0,45.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,4.904358099292964,9.0,27.883740416465738,37.0,17.2119014842413,83.0,12.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,12.737645709990677,32.0,17.47453480761056,61.0,19.787819482398767,68.0,60.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,6.950108371432896,33.0,38.8795778601043,15.0,4.1703137684628055,18.0,35.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,14.719643666619637,25.0,3.7333782959697444,88.0,31.546978037410618,97.0,22.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,6.856849068724587,82.0,9.566943409963669,44.0,33.576207521311744,9.0,20.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,17.405755794220177,16.0,28.65042765087613,21.0,3.943816554903696,53.0,57.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,16.67785160198529,37.0,22.058964270059775,82.0,11.263184127954935,8.0,84.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,11.89152649023449,62.0,13.912426066518677,59.0,24.196047443246837,19.0,36.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,27.819213860343847,91.0,1.6459055863430245,47.0,20.53488055331313,21.0,98.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,6.851534611376734,82.0,24.55456381921504,74.0,18.59390156940822,24.0,21.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,42.10467090151023,80.0,0.9398501592952966,13.0,6.955478939194473,98.0,38.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,9.553793018710104,11.0,19.04576218146052,39.0,21.400444799829376,45.0,41.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,11.209388832820316,43.0,25.697084490183208,9.0,13.093526676996476,80.0,12.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,20.731607637177337,68.0,10.049804673681395,48.0,19.21858768914127,59.0,76.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,21.36782707432866,61.0,14.419720899036781,46.0,14.212452026634567,70.0,63.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,8.479119745981391,48.0,27.996431067620225,34.0,13.524449186398384,91.0,56.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,2.353629894576724,64.0,0.7648990785570076,69.0,46.881471026866265,8.0,48.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,19.47946345600673,33.0,17.08426565160306,56.0,13.436270892390207,91.0,91.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,0.23830524077214685,31.0,33.91805822396984,58.0,15.843636535258016,96.0,3.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,8.832332471981927,3.0,21.64440043072013,76.0,19.523267097297943,29.0,98.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,25.038494827802925,9.0,15.62315091646249,9.0,9.338354255734584,27.0,42.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,17.981938098964207,98.0,30.047213007797755,39.0,1.9708488932380392,50.0,26.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,6.557673565947242,72.0,19.781399456086625,82.0,23.66092697796613,64.0,42.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,11.454850248217136,42.0,24.90964055954336,62.0,13.635509192239503,7.0,68.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,22.648767655269985,11.0,10.116441087366837,2.0,17.23479125736318,33.0,55.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,28.60559553584472,78.0,12.498083063558669,76.0,8.89632140059661,64.0,19.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,11.608050965679519,96.0,16.634090801222584,9.0,21.757858233097895,30.0,49.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,1.8809595557417051,61.0,13.15163275902107,80.0,34.96740768523723,34.0,76.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,17.73888916131662,47.0,14.232435532129536,57.0,18.028675306553847,76.0,71.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,4.51680960560196,5.0,16.31676311561634,0.0,29.1664272787817,93.0,17.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,3.186118392988997,6.0,23.20377264384833,83.0,23.610108963162673,72.0,13.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,6.554162070829642,65.0,29.328724242272727,64.0,14.11711368689763,85.0,7.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,29.625711611715595,8.0,15.697737529235082,84.0,4.676550859049324,22.0,32.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,8.776356144384188,56.0,19.407053947188174,24.0,21.816589908427638,65.0,64.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,0.7495234019921239,9.0,32.43244294784014,47.0,16.818033650167738,84.0,3.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,4.740566581891637,80.0,20.828912857658857,66.0,24.430520560449505,85.0,7.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,15.540725012135738,21.0,4.540962819696412,42.0,29.91831216816785,56.0,82.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,16.454133172097468,12.0,4.791792249907258,66.0,28.754074577995272,65.0,45.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,20.587854784432906,65.0,18.98629512778322,83.0,10.425850087783875,34.0,4.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,6.541457992408869,11.0,27.27944076274419,22.0,16.179101244846937,10.0,48.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,4.550802023746664,41.0,28.19308633536357,15.0,17.256111640889763,37.0,90.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,14.639410580471873,66.0,15.451272205481283,88.0,19.909317214046844,75.0,23.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,14.582097219813017,67.0,24.133825842725233,19.0,11.284076937461748,7.0,19.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,16.63135938781779,76.0,24.07782963513633,6.0,9.290810977045885,16.0,33.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,23.776388840295457,87.0,13.43846549646714,76.0,12.785145663237403,47.0,48.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,24.21369557970987,40.0,24.077691943854806,93.0,1.7086124764353237,45.0,60.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,16.373627289978028,47.0,13.4174172662003,26.0,20.208955443821672,13.0,91.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,10.178393738590406,87.0,22.592958023514754,33.0,17.22864823789484,82.0,76.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,16.07469305948756,71.0,14.702524028488076,62.0,19.22278291202437,19.0,48.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,19.70426628636617,7.0,14.265870505413124,36.0,16.0298632082207,60.0,39.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,8.246518053647176,18.0,18.13528595473971,16.0,23.618195991613113,90.0,47.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,5.638705623711996,36.0,36.27355229311957,53.0,8.087742083168429,5.0,37.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,11.020082892915896,51.0,12.360436417075991,99.0,26.61948069000811,74.0,14.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,3.9420396719272865,59.0,5.395530823661831,9.0,40.66242950441088,49.0,51.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,16.457250286835205,53.0,26.866311943127734,0.0,6.676437770037064,21.0,43.0
